bank_code,Merkmal,name,post_code,city,short_name,pan,bic,Datensatz-nummer,Änderungs-kennzeichen,Bankleitzahl-löschung,Nachfolge-Bankleitzahl
76591000,1,VR Bank im südlichen Franken,91781,Weißenburg i.Bay.,VR Bank im südl. Franken,97075,GENODEF1DKV,021770,M,0,00000000
76591000,2,VR Bank im südlichen Franken,73495,Stödtlen,VR Bank im südl. Franken,97075,,021080,M,0,00000000
76591000,2,VR Bank im südlichen Franken,73499,Wört,VR Bank im südl. Franken,97075,,021167,M,0,00000000
76591000,2,VR Bank im südlichen Franken,91555,Feuchtwangen,VR Bank im südl. Franken,97075,,021272,M,0,00000000
76591000,2,VR Bank im südlichen Franken,91572,Bechhofen,VR Bank im südl. Franken,97075,,021606,M,0,00000000
76591000,2,VR Bank im südlichen Franken,91717,Wassertrüdingen,VR Bank im südl. Franken,97075,,022360,M,0,00000000
76591000,2,VR Bank im südlichen Franken,91626,Schopfloch,VR Bank im südl. Franken,97075,,022673,M,0,00000000
76591000,2,VR Bank im südlichen Franken,91634,Wilburgstetten,VR Bank im südl. Franken,97075,,053373,M,0,00000000
76591000,2,VR Bank im südlichen Franken,91602,Dürrwangen,VR Bank im südl. Franken,97075,,053374,M,0,00000000
76591000,2,VR Bank im südlichen Franken,91725,Ehingen,VR Bank im südl. Franken,97075,,053375,M,0,00000000
76591000,2,VR Bank im südlichen Franken,74594,Kreßberg,VR Bank im südl. Franken,97075,,053377,M,0,00000000
76591000,2,VR Bank im südlichen Franken,91625,Schnelldorf,VR Bank im südl. Franken,97075,,056908,M,0,00000000
76591000,2,VR Bank im südlichen Franken,91731,Langfurth,VR Bank im südl. Franken,97075,,056910,M,0,00000000
76591000,2,VR Bank im südlichen Franken,91596,Burk,VR Bank im südl. Franken,97075,,056911,M,0,00000000
76591000,2,VR Bank im südlichen Franken,91744,Weiltingen,VR Bank im südl. Franken,97075,,056914,M,0,00000000
76591000,2,VR Bank im südlichen Franken,91550,Dinkelsbühl,VR Bank im südl. Franken,97075,,057802,A,0,00000000
76591000,2,VR Bank im südlichen Franken (Gf P2),91781,Weißenburg i.Bay.,VR Bank im südl. Franken,87075,,054764,M,0,00000000
77020070,1,UniCredit Bank - HypoVereinsbank,96002,Bamberg,UniCredit Bank-HypoVereinbk,22012,HYVEDEMM411,000130,U,0,00000000
77020070,2,UniCredit Bank - HypoVereinsbank,96204,Lichtenfels,UniCredit Bank-HypoVereinbk,22012,HYVEDEMM411,000131,U,0,00000000
77040080,1,Commerzbank Bamberg,96047,Bamberg,Commerzbank Bamberg,24762,COBADEFFXXX,011255,U,0,00000000
77050000,1,Sparkasse Bamberg,96055,Bamberg,Spk Bamberg,57290,BYLADEM1SKB,011295,U,0,00000000
77050000,2,Sparkasse Bamberg,96110,Scheßlitz,Spk Bamberg,57290,,007855,U,0,00000000
77050000,2,Sparkasse Bamberg,96199,Zapfendorf,Spk Bamberg,57290,,008232,U,0,00000000
77050000,2,Sparkasse Bamberg,96157,Ebrach,Spk Bamberg,57290,,008905,U,0,00000000
77050000,2,Sparkasse Bamberg,96114,Hirschaid,Spk Bamberg,57290,,008967,U,0,00000000
77050000,2,Sparkasse Bamberg,96167,Königsfeld,Spk Bamberg,57290,,009108,U,0,00000000
77050000,2,Sparkasse Bamberg,96103,Hallstadt,Spk Bamberg,57290,,009187,U,0,00000000
77050000,2,Sparkasse Bamberg,91332,Heiligenstadt i.OFr.,Spk Bamberg,57290,,009228,U,0,00000000
77050000,2,Sparkasse Bamberg,96117,Memmelsdorf,Spk Bamberg,57290,,009308,U,0,00000000
77050000,2,Sparkasse Bamberg,96135,Stegaurach,Spk Bamberg,57290,,009367,U,0,00000000
77050000,2,Sparkasse Bamberg,96123,Litzendorf,Spk Bamberg,57290,,009483,U,0,00000000
77050000,2,Sparkasse Bamberg,96149,Breitengüßbach,Spk Bamberg,57290,,010906,U,0,00000000
77050000,2,Sparkasse Bamberg,96155,Buttenheim,Spk Bamberg,57290,,010969,U,0,00000000
77050000,2,Sparkasse Bamberg,96138,Burgebrach,Spk Bamberg,57290,,010979,U,0,00000000
77050000,2,Sparkasse Bamberg,96148,Baunach,Spk Bamberg,57290,,010990,U,0,00000000
77050000,2,Sparkasse Bamberg,96173,Oberhaid,Spk Bamberg,57290,,024822,U,0,00000000
77050000,2,Sparkasse Bamberg,96158,Frensdorf,Spk Bamberg,57290,,029221,U,0,00000000
77050000,2,Sparkasse Bamberg,96120,Bischberg,Spk Bamberg,57290,,031534,U,0,00000000
77050000,2,Sparkasse Bamberg,96129,Strullendorf,Spk Bamberg,57290,,032773,U,0,00000000
77050000,2,Sparkasse Bamberg,96179,Rattelsdorf,Spk Bamberg,57290,,036305,U,0,00000000
77050000,2,Sparkasse Bamberg,96132,Schlüsselfeld,Spk Bamberg,57290,,046526,U,0,00000000
77060100,1,VR Bank Bamberg Raiffeisen-Volksbank -alt-,96014,Bamberg,VR Bank Bamberg -alt-,67022,GENODEF1BA2,029026,U,0,00000000
77060100,2,VR Bank Bamberg Raiffeisen-Volksbank,96117,Memmelsdorf,VR Bank Bamberg,67022,,022026,U,0,00000000
77060100,2,VR Bank Bamberg Raiffeisen-Volksbank,96110,Scheßlitz,VR Bank Bamberg,67022,,022654,U,0,00000000
77060100,2,VR Bank Bamberg Raiffeisen-Volksbank,96170,Lisberg,VR Bank Bamberg,67022,,028459,U,0,00000000
77060100,2,VR Bank Bamberg Raiffeisen-Volksbank,96194,Walsdorf,VR Bank Bamberg,67022,,028533,U,0,00000000
77060100,2,VR Bank Bamberg Raiffeisen-Volksbank,96155,Buttenheim,VR Bank Bamberg,67022,,029107,U,0,00000000
77060100,2,VR Bank Bamberg Raiffeisen-Volksbank,96158,Frensdorf,VR Bank Bamberg,67022,,029303,U,0,00000000
77060100,2,VR Bank Bamberg Raiffeisen-Volksbank,96111,Hirschaid,VR Bank Bamberg,67022,,029310,U,0,00000000
77060100,2,VR Bank Bamberg Raiffeisen-Volksbank,96129,Strullendorf,VR Bank Bamberg,67022,,029655,U,0,00000000
77060100,2,VR Bank Bamberg Raiffeisen-Volksbank,96103,Hallstadt,VR Bank Bamberg,67022,,053498,U,0,00000000
77060100,2,VR Bank Bamberg Raiffeisen-Volksbank,96148,Baunach,VR Bank Bamberg,67022,,053499,U,0,00000000
77060100,2,VR Bank Bamberg Raiffeisen-Volksbank,96120,Bischberg,VR Bank Bamberg,67022,,053500,U,0,00000000
77060100,2,VR Bank Bamberg Raiffeisen-Volksbank,96149,Breitengüßbach,VR Bank Bamberg,67022,,053501,U,0,00000000
77060100,2,VR Bank Bamberg Raiffeisen-Volksbank,96163,Gundelsheim,VR Bank Bamberg,67022,,053503,U,0,00000000
77060100,2,VR Bank Bamberg Raiffeisen-Volksbank,96164,Kemmern,VR Bank Bamberg,67022,,053504,U,0,00000000
77060100,2,VR Bank Bamberg Raiffeisen-Volksbank,96123,Litzendorf,VR Bank Bamberg,67022,,053506,U,0,00000000
77060100,2,VR Bank Bamberg Raiffeisen-Volksbank,96173,Oberhaid,VR Bank Bamberg,67022,,053507,U,0,00000000
77060100,2,VR Bank Bamberg Raiffeisen-Volksbank,96182,Reckendorf,VR Bank Bamberg,67022,,053508,U,0,00000000
77060100,2,VR Bank Bamberg Raiffeisen-Volksbank,96191,Viereth-Trunstadt,VR Bank Bamberg,67022,,053509,U,0,00000000
77060100,2,VR Bank Bamberg Raiffeisen-Volksbank,96179,Rattelsdorf,VR Bank Bamberg,67022,,053510,U,0,00000000
77060100,2,VR Bank Bamberg Raiffeisen-Volksbank,96187,Stadelhofen,VR Bank Bamberg,67022,,053511,U,0,00000000
77060100,2,VR Bank Bamberg Raiffeisen-Volksbank,96199,Zapfendorf,VR Bank Bamberg,67022,,053512,U,0,00000000
77060100,2,VR Bank Bamberg Raiffeisen-Volksbank (Gf P2),96014,Bamberg,VR Bank Bamberg,77022,,054765,U,0,00000000
77061004,1,Raiffeisenbank Obermain Nord,96264,Altenkunstadt,Raiffbk Obermain Nord,68118,GENODEF1ALK,029001,U,0,00000000
77061004,2,Raiffeisenbank Obermain Nord,96260,Weismain,Raiffbk Obermain Nord,68118,,028550,U,0,00000000
77061004,2,Raiffeisenbank Obermain Nord,96369,Weißenbrunn,Raiffbk Obermain Nord,68118,,028551,U,0,00000000
77061004,2,Raiffeisenbank Obermain Nord,95336,Mainleus,Raiffbk Obermain Nord,68118,,028917,U,0,00000000
77061004,2,Raiffeisenbank Obermain Nord,96247,Michelau i.OFr.,Raiffbk Obermain Nord,68118,,028924,U,0,00000000
77061004,2,Raiffeisenbank Obermain Nord,96224,Burgkunstadt,Raiffbk Obermain Nord,68118,,029099,U,0,00000000
77061004,2,Raiffeisenbank Obermain Nord (Gf P2),96264,Altenkunstadt,Raiffbk Obermain Nord,78118,,054766,U,0,00000000
77061425,1,Raiffeisen-Volksbank -alt-,96106,Ebern,Raiff-Volksbk Ebern -alt-,68075,GENODEF1EBR,029149,U,0,00000000
77061425,2,Raiffeisen-Volksbank (Gf P2),96106,Ebern,Raiffeisen-Volksbank Ebern,78075,,054767,U,0,00000000
77062014,1,Raiffeisenbank Burgebrach-Stegaurach,96138,Burgebrach,RB Burgebrach-Stegaurach,68047,GENODEF1BGB,029096,U,0,00000000
77062014,2,Raiffeisenbank Burgebrach-Stegaurach,96157,Ebrach,RB Burgebrach-Stegaurach,68047,,029153,U,0,00000000
77062014,2,Raiffeisenbank Burgebrach-Stegaurach,96135,Stegaurach,RB Burgebrach-Stegaurach,68047,,056009,U,0,00000000
77062014,2,Raiffeisenbank Burgebrach-Stegaurach,96175,Pettstadt,RB Burgebrach-Stegaurach,68047,,056010,U,0,00000000
77062014,2,Raiffeisenbank Burgebrach-Stegaurach,96158,Frensdorf,RB Burgebrach-Stegaurach,68047,,056011,U,0,00000000
77062014,2,Raiffeisenbank Burgebrach-Stegaurach (Gf P2),96138,Burgebrach,RB Burgebrach-Stegaurach,78047,,054768,U,0,00000000
77062139,1,Raiffeisen-Volksbank Bad Staffelstein,96226,Bad Staffelstein,Raiff-VB Bad Staffelstein,68059,GENODEF1SFF,028978,U,0,00000000
77062139,2,Raiffeisen-Volksbank Bad Staffelstein,96199,Zapfendorf,Raiff-VB Bad Staffelstein,68059,,022445,U,0,00000000
77062139,2,Raiffeisen-Volksbank Bad Staffelstein,96250,Ebensfeld,Raiff-VB Bad Staffelstein,68059,,029146,U,0,00000000
77062139,2,Raiffeisen-Volksbank Bad Staffelstein (Gf P2),96226,Bad Staffelstein,Raiff-VB Bad Staffelstein,78059,,054769,U,0,00000000
77069044,1,Raiffeisenbank Küps-Mitwitz-Stockheim,96328,Küps,Raiffbk Küps-Mitwitz-Stockh,67186,GENODEF1KC2,029266,U,0,00000000
77069044,2,Raiffeisenbank Küps-Mitwitz-Stockheim,96266,Mitwitz,Raiffbk Küps-Mitwitz-Stockh,67186,,028728,U,0,00000000
77069044,2,Raiffeisenbank Küps-Mitwitz-Stockheim,96317,Kronach,Raiffbk Küps-Mitwitz-Stockh,67186,,029642,U,0,00000000
77069044,2,Raiffeisenbank Küps-Mitwitz-Stockheim,96342,Stockheim,Raiffbk Küps-Mitwitz-Stockh,67186,,050897,U,0,00000000
77069044,2,Raiffeisenbank Küps-Mitwitz-Stockheim (Gf P2),96328,Küps,Raiffbk Küps-Mitwitz-Stockh,77186,,054771,U,0,00000000
77069051,1,Raiffeisenbank -alt-,91332,Heiligenstadt i.OFr.,Raiffbk Heiligenstadt -alt-,67198,GENODEF1HIS,029293,U,0,00000000
77069051,2,Raiffeisenbank (Gf P2),91332,Heiligenstadt i.OFr.,Raiffbk Heiligenstadt,77198,,054772,U,0,00000000
77069052,1,Raiffeisenbank Heroldsbach -alt-,91336,Heroldsbach,Raiffbk Heroldsbach -alt-,67201,GENODEF1HOB,029301,M,0,00000000
77069052,2,Raiffeisenbank (Gf P2),91336,Heroldsbach,Raiffeisenbank Heroldsbach,77201,,054773,U,0,00000000
77069091,1,Raiffeisenbank Ebrachgrund -alt-,96172,Mühlhausen,Raiffbk Ebrachgrund -alt-,67255,GENODEF1SFD,028740,U,0,00000000
77069091,2,Raiffeisenbank Ebrachgrund,96193,Wachenroth,Raiffeisenbank Ebrachgrund,67255,,028549,U,0,00000000
77069091,2,Raiffeisenbank Ebrachgrund,96132,Schlüsselfeld,Raiffeisenbank Ebrachgrund,67255,,034193,U,0,00000000
77069091,2,Raiffeisenbank Ebrachgrund,96160,Geiselwind,Raiffeisenbank Ebrachgrund,67255,,053497,U,0,00000000
77069091,2,Raiffeisenbank Ebrachgrund,96178,Pommersfelden,Raiffeisenbank Ebrachgrund,67255,,028807,D,0,00000000
77069091,2,Raiffeisenbank Ebrachgrund (Gf P2),96172,Mühlhausen,Raiffeisenbank Ebrachgrund,77255,,054774,U,0,00000000
77069461,1,Vereinigte Raiffeisenbanken -alt-,91321,Gräfenberg,Vereinigte Raiffbk -alt-,67617,GENODEF1GBF,026660,U,0,00000000
77069461,2,Vereinigte Raiffeisenbanken,91077,Neunkirchen a. Brand,Vereinigte Raiffeisenbanken,67617,,026593,U,0,00000000
77069461,2,Vereinigte Raiffeisenbanken,91355,Hiltpoltstein,Vereinigte Raiffeisenbanken,67617,,026731,U,0,00000000
77069461,2,Vereinigte Raiffeisenbanken,91338,Igensdorf,Vereinigte Raiffeisenbanken,67617,,026767,U,0,00000000
77069461,2,Vereinigte Raiffeisenbanken,91099,Poxdorf,Vereinigte Raiffeisenbanken,67617,,028811,U,0,00000000
77069461,2,Vereinigte Raiffeisenbanken,91352,Hallerndorf,Vereinigte Raiffeisenbanken,67617,,028901,U,0,00000000
77069461,2,Vereinigte Raiffeisenbanken,91090,Effeltrich,Vereinigte Raiffeisenbanken,67617,,029159,U,0,00000000
77069461,2,Vereinigte Raiffeisenbanken,91349,Egloffstein,Vereinigte Raiffeisenbanken,67617,,029163,U,0,00000000
77069461,2,Vereinigte Raiffeisenbanken,91294,Forchheim,Vereinigte Raiffeisenbanken,67617,,037808,U,0,00000000
77069461,2,Vereinigte Raiffeisenbanken,90560,Heroldsberg,Vereinigte Raiffeisenbanken,67617,,051544,U,0,00000000
77069461,2,Vereinigte Raiffeisenbanken,90542,Eckental,Vereinigte Raiffeisenbanken,67617,,051545,U,0,00000000
77069461,2,Vereinigte Raiffeisenbanken,91207,Lauf a.d.Pegnitz,Vereinigte Raiffeisenbanken,67617,,051546,U,0,00000000
77069461,2,Vereinigte Raiffeisenbanken,90411,Nürnberg,Vereinigte Raiffeisenbanken,67617,,051547,U,0,00000000
77069461,2,Vereinigte Raiffeisenbanken (Gf P2),91321,Gräfenberg,Vereinigte Raiffeisenbanken,77617,,054775,U,0,00000000
77069739,1,Raiffeisenbank Thurnauer Land,95349,Thurnau,Raiffbk Thurnauer Land,67824,GENODEF1THA,027582,U,0,00000000
77069739,2,Raiffeisenbank Thurnauer Land,96197,Wonsees,Raiffbk Thurnauer Land,67824,,028323,U,0,00000000
77069739,2,Raiffeisenbank Thurnauer Land,95512,Neudrossenfeld,Raiffbk Thurnauer Land,67824,,036547,U,0,00000000
77069739,2,Raiffeisenbank Thurnauer Land (Gf P2),95349,Thurnau,Raiffbk Thurnauer Land,77824,,054777,U,0,00000000
77069746,1,Raiffeisenbank Emtmannsberg -alt-,95517,Emtmannsberg,Raiffbk Emtmannsberg -alt-,67835,GENODEF1ETB,027954,D,0,00000000
77069746,2,Raiffeisenbank (Gf P2),95517,Emtmannsberg,Raiffbk Emtmannsberg,77835,,054778,D,0,00000000
77069764,1,Raiffeisenbank Oberpfalz NordWest,95478,Kemnath,Raiffbk Oberpfalz NordWest,67866,GENODEF1KEM,027605,U,0,00000000
77069764,2,Raiffeisenbank Oberpfalz NordWest,95700,Neusorg,Raiffbk Oberpfalz NordWest,67866,,027719,U,0,00000000
77069764,2,Raiffeisenbank Oberpfalz NordWest,92681,Erbendorf,Raiffbk Oberpfalz NordWest,67866,,027804,U,0,00000000
77069764,2,Raiffeisenbank Oberpfalz NordWest,95679,Waldershof,Raiffbk Oberpfalz NordWest,67866,,050798,U,0,00000000
77069764,2,Raiffeisenbank Oberpfalz NordWest,92655,Grafenwöhr,Raiffbk Oberpfalz NordWest,67866,,056956,U,0,00000000
77069764,2,Raiffeisenbank Oberpfalz NordWest,91279,Kirchenthumbach,Raiffbk Oberpfalz NordWest,67866,,056957,U,0,00000000
77069764,2,Raiffeisenbank Oberpfalz NordWest (Gf P2),95478,Kemnath,Raiffbk Oberpfalz NordWest,77866,,054779,U,0,00000000
77069782,1,Raiffeisenbank am Kulm,95469,Speichersdorf,Raiffeisenbank am Kulm,67882,GENODEF1SPK,027909,U,0,00000000
77069782,2,Raiffeisenbank am Kulm,95514,Neustadt am Kulm,Raiffeisenbank am Kulm,67882,,027725,U,0,00000000
77069782,2,Raiffeisenbank am Kulm (Gf P2),95469,Speichersdorf,Raiffeisenbank am Kulm,77882,,054780,U,0,00000000
77069836,1,Raiffeisenbank Berg-Bad Steben -alt-,95180,Berg,Raiffbk Berg-Bad Steben-alt,67923,GENODEF1BGO,026494,U,0,00000000
77069836,2,Raiffeisenbank Berg-Bad Steben (Gf P2),95180,Berg,Raiffbk Berg-Bad Steben,77923,,054781,U,0,00000000
77069868,1,Raiffeisenbank Oberland,95352,Marktleugast,Raiffeisenbank Oberland,67941,GENODEF1MGA,026859,U,0,00000000
77069868,2,Raiffeisenbank Oberland,95233,Helmbrechts,Raiffeisenbank Oberland,67941,,026582,U,0,00000000
77069868,2,Raiffeisenbank Oberland,95356,Grafengehaig,Raiffeisenbank Oberland,67941,,026662,U,0,00000000
77069868,2,Raiffeisenbank Oberland,95355,Presseck,Raiffeisenbank Oberland,67941,,028813,U,0,00000000
77069868,2,Raiffeisenbank Oberland (Gf P2),95352,Marktleugast,Raiffeisenbank Oberland,77941,,054782,U,0,00000000
77069870,1,Raiffeisenbank Hochfranken West,95236,Stammbach,Raiffbk Hochfranken West,67942,GENODEF1SZF,027148,U,0,00000000
77069870,2,Raiffeisenbank Hochfranken West,95191,Leupoldsgrün,Raiffbk Hochfranken West,67942,,026844,U,0,00000000
77069870,2,Raiffeisenbank Hochfranken West,95119,Naila,Raiffbk Hochfranken West,67942,,026865,U,0,00000000
77069870,2,Raiffeisenbank Hochfranken West,95145,Oberkotzau,Raiffbk Hochfranken West,67942,,052577,M,0,00000000
77069870,2,Raiffeisenbank Hochfranken West,95131,Schwarzenbach a.Wald,Raiffbk Hochfranken West,67942,,056196,U,0,00000000
77069870,2,Raiffeisenbank Hochfranken West,95239,Zell im Fichtelgebirge,Raiffbk Hochfranken West,67942,,056200,U,0,00000000
77069870,2,Raiffeisenbank Hochfranken West,95234,Sparneck,Raiffbk Hochfranken West,67942,,056201,U,0,00000000
77069870,2,Raiffeisenbank Hochfranken West,95163,Weißenstadt,Raiffbk Hochfranken West,67942,,057666,U,0,00000000
77069870,2,Raiffeisenbank Hochfranken West,95493,Bischofsgrün,Raiffbk Hochfranken West,67942,,057667,U,0,00000000
77069870,2,Raiffeisenbank Hochfranken West,95482,Gefrees,Raiffbk Hochfranken West,67942,,057668,U,0,00000000
77069870,2,Raiffeisenbank Hochfranken West (Gf P2),95236,Stammbach,Raiffbk Hochfranken West,77942,,054783,U,0,00000000
77069906,1,Raiffeisenbank Wüstenselbitz,95233,Helmbrechts,Raiffbk Wüstenselbitz,67969,GENODEF1WSZ,027060,U,0,00000000
77069906,2,Raiffeisenbank Wüstenselbitz (Gf P2),95233,Helmbrechts,Raiffbk Wüstenselbitz,77969,,054785,U,0,00000000
77069908,1,Raiffeisenbank Sparneck-Stammbach-Zell -alt-,95236,Stammbach,Raiffbk Sparn-Stammb-Zell,67970,GENODEF1ZSP,026420,U,0,00000000
77069908,2,Raiffeisenbank Sparneck-Stammbach-Zell (Gf P2),95236,Stammbach,Raiffbk Sparn-Stammb-Zell,77970,,054786,U,0,00000000
77091800,1,VR-Bank Lichtenfels-Ebern,96215,Lichtenfels,VR-Bank Lichtenfels-Ebern,97103,GENODEF1LIF,022027,U,0,00000000
77091800,2,VR-Bank Lichtenfels-Ebern,96482,Ahorn,VR-Bank Lichtenfels-Ebern,97103,,028214,U,0,00000000
77091800,2,VR-Bank Lichtenfels-Ebern,96269,Großheirath,VR-Bank Lichtenfels-Ebern,97103,,028328,U,0,00000000
77091800,2,VR-Bank Lichtenfels-Ebern,96253,Untersiemau,VR-Bank Lichtenfels-Ebern,97103,,028594,U,0,00000000
77091800,2,VR-Bank Lichtenfels-Ebern,96257,Redwitz a.d.Rodach,VR-Bank Lichtenfels-Ebern,97103,,028646,U,0,00000000
77091800,2,VR-Bank Lichtenfels-Ebern,96247,Michelau i.OFr.,VR-Bank Lichtenfels-Ebern,97103,,037659,U,0,00000000
77091800,2,VR-Bank Lichtenfels-Ebern,96106,Ebern,VR-Bank Lichtenfels-Ebern,97103,,057078,U,0,00000000
77091800,2,VR-Bank Lichtenfels-Ebern,98663,Heldburg,VR-Bank Lichtenfels-Ebern,97103,,057079,U,0,00000000
77091800,2,VR-Bank Lichtenfels-Ebern,97496,Burgpreppach,VR-Bank Lichtenfels-Ebern,97103,,057080,U,0,00000000
77091800,2,VR-Bank Lichtenfels-Ebern,96166,Kirchlauter,VR-Bank Lichtenfels-Ebern,97103,,057081,U,0,00000000
77091800,2,VR-Bank Lichtenfels-Ebern,96145,Seßlach,VR-Bank Lichtenfels-Ebern,97103,,057083,U,0,00000000
77091800,2,VR-Bank Lichtenfels-Ebern,98646,Straufhain,VR-Bank Lichtenfels-Ebern,97103,,057084,U,0,00000000
77091800,2,VR-Bank Lichtenfels-Ebern,96274,Itzgrund,VR-Bank Lichtenfels-Ebern,97103,,057085,U,0,00000000
77091800,2,VR-Bank Lichtenfels-Ebern,96126,Ermershausen,VR-Bank Lichtenfels-Ebern,97103,,057086,U,0,00000000
77091800,2,VR-Bank Lichtenfels-Ebern (Gf P2),96215,Lichtenfels,VR-Bank Lichtenfels-Ebern,87103,,054787,U,0,00000000
77120073,1,UniCredit Bank - HypoVereinsbank,95326,Kulmbach,UniCredit Bank-HypoVereinbk,22047,HYVEDEMM289,000132,U,0,00000000
77120073,2,UniCredit Bank - HypoVereinsbank,96317,Kronach,UniCredit Bank-HypoVereinbk,22047,HYVEDEMM289,032285,M,0,00000000
77140061,1,Commerzbank,95326,Kulmbach,Commerzbank Kulmbach,24768,COBADEFFXXX,035630,U,0,00000000
77150000,1,Sparkasse Kulmbach-Kronach,95311,Kulmbach,Spk Kulmbach-Kronach,57248,BYLADEM1KUB,010506,U,0,00000000
77150000,2,Sparkasse Kulmbach-Kronach,95369,Untersteinach,Spk Kulmbach-Kronach,57248,,008342,U,0,00000000
77150000,2,Sparkasse Kulmbach-Kronach,95352,Marktleugast,Spk Kulmbach-Kronach,57248,,009329,U,0,00000000
77150000,2,Sparkasse Kulmbach-Kronach,95346,Stadtsteinach,Spk Kulmbach-Kronach,57248,,009374,U,0,00000000
77150000,2,Sparkasse Kulmbach-Kronach,95512,Neudrossenfeld,Spk Kulmbach-Kronach,57248,,010532,U,0,00000000
77150000,2,Sparkasse Kulmbach-Kronach,95336,Mainleus,Spk Kulmbach-Kronach,57248,,010562,U,0,00000000
77150000,2,Sparkasse Kulmbach-Kronach,95339,Wirsberg,Spk Kulmbach-Kronach,57248,,010605,U,0,00000000
77150000,2,Sparkasse Kulmbach-Kronach,95349,Thurnau,Spk Kulmbach-Kronach,57248,,010647,U,0,00000000
77150000,2,Sparkasse Kulmbach-Kronach,96365,Nordhalben,Spk Kulmbach-Kronach,57248,,052905,U,0,00000000
77150000,2,Sparkasse Kulmbach-Kronach,96361,Steinbach a. Wald,Spk Kulmbach-Kronach,57248,,052906,U,0,00000000
77150000,2,Sparkasse Kulmbach-Kronach,96358,Teuschnitz,Spk Kulmbach-Kronach,57248,,052909,U,0,00000000
77150000,2,Sparkasse Kulmbach-Kronach,96337,Ludwigsstadt,Spk Kulmbach-Kronach,57248,,052911,U,0,00000000
77150000,2,Sparkasse Kulmbach-Kronach,96328,Küps,Spk Kulmbach-Kronach,57248,,052912,U,0,00000000
77150000,2,Sparkasse Kulmbach-Kronach,96268,Mitwitz,Spk Kulmbach-Kronach,57248,,052913,U,0,00000000
77150000,2,Sparkasse Kulmbach-Kronach,96342,Stockheim,Spk Kulmbach-Kronach,57248,,052914,U,0,00000000
77150000,2,Sparkasse Kulmbach-Kronach,96349,Steinwiesen,Spk Kulmbach-Kronach,57248,,052915,U,0,00000000
77150000,2,Sparkasse Kulmbach-Kronach,96364,Marktrodach,Spk Kulmbach-Kronach,57248,,052916,U,0,00000000
77150000,2,Sparkasse Kulmbach-Kronach,96352,Wilhelmsthal,Spk Kulmbach-Kronach,57248,,052917,U,0,00000000
77150000,2,Sparkasse Kulmbach-Kronach,96369,Weißenbrunn,Spk Kulmbach-Kronach,57248,,052918,U,0,00000000
77150000,2,Sparkasse Kulmbach-Kronach,96346,Wallenfels,Spk Kulmbach-Kronach,57248,,052919,U,0,00000000
77150000,2,Sparkasse Kulmbach-Kronach,96317,Kronach,Spk Kulmbach-Kronach,57248,,052922,U,0,00000000
77190000,1,VR Bank Oberfranken Mitte,95326,Kulmbach,VR Bank Oberfranken Mitte,97023,GENODEF1KU1,021967,U,0,00000000
77190000,2,VR Bank Oberfranken Mitte,95336,Mainleus,VR Bank Oberfranken Mitte,97023,,022059,U,0,00000000
77190000,2,VR Bank Oberfranken Mitte,95339,Wirsberg,VR Bank Oberfranken Mitte,97023,,022424,U,0,00000000
77190000,2,VR Bank Oberfranken Mitte,95346,Stadtsteinach,VR Bank Oberfranken Mitte,97023,,022484,U,0,00000000
77190000,2,VR Bank Oberfranken Mitte,95349,Thurnau,VR Bank Oberfranken Mitte,97023,,022533,U,0,00000000
77190000,2,VR Bank Oberfranken Mitte,95367,Trebgast,VR Bank Oberfranken Mitte,97023,,026375,U,0,00000000
77190000,2,VR Bank Oberfranken Mitte,95499,Harsdorf,VR Bank Oberfranken Mitte,97023,,027534,U,0,00000000
77190000,2,VR Bank Oberfranken Mitte,95339,Neuenmarkt,VR Bank Oberfranken Mitte,97023,,027545,U,0,00000000
77190000,2,VR Bank Oberfranken Mitte,96197,Wonsees,VR Bank Oberfranken Mitte,97023,,028893,U,0,00000000
77190000,2,VR Bank Oberfranken Mitte,95359,Kasendorf,VR Bank Oberfranken Mitte,97023,,029355,U,0,00000000
77190000,2,VR Bank Oberfranken Mitte,95502,Himmelkron,VR Bank Oberfranken Mitte,97023,,051372,U,0,00000000
77190000,2,VR Bank Oberfranken Mitte,95369,Untersteinach,VR Bank Oberfranken Mitte,97023,,051373,U,0,00000000
77190000,2,VR Bank Oberfranken Mitte,95364,Ludwigschorgast,VR Bank Oberfranken Mitte,97023,,051374,U,0,00000000
77190000,2,VR Bank Oberfranken Mitte,95365,Rugendorf,VR Bank Oberfranken Mitte,97023,,051375,U,0,00000000
77190000,2,VR Bank Oberfranken Mitte,96317,Kronach,VR Bank Oberfranken Mitte,97023,,056934,U,0,00000000
