group,bank_code,branch_id,bank_code_new,sic_number,head_office_bank_code,bank_code_type,valid_from,sic,euro_sic,language,short_name,name,domicile_address,postal_address,post_code,city,phone,fax,phone_code,country_code,postal_account,swift
06,6300,0110,,063000,6300,3,20171012,1,1,2,Banque Valiant,Banque Valiant SA,Route de l'Eglise 74,,1678,Siviriez,026 662 73 73,026 662 73 79,,,*30-38112-0,VABECH22XXX
06,6300,0111,,063000,6300,3,20171012,1,1,2,Banque Valiant,Banque Valiant SA,Rue de la Molière 24,Case postale,2800,Delémont,032 424 52 52,032 424 52 58,,,*30-38112-0,VABECH22XXX
06,6300,0112,,063000,6300,3,20171012,1,1,1,Valiant Bank,Valiant Bank AG,St. Niklausstrasse 1,,4500,Solothurn,032 626 30 20,,,,*30-38112-0,VABECH22XXX
06,6300,0113,,063000,6300,3,20181120,1,1,1,Valiant Bank,Valiant Bank AG,Neumarkt 2,,5200,Brugg,056 204 20 50,,,,*30-38112-0,VABECH22XXX
06,6300,0114,,063000,6300,3,20181120,1,1,2,Banque Valiant,Banque Valiant SA,Rue de Lausanne 8,,1800,Vevey,021 923 36 00,,,,*30-38112-0,VABECH22XXX
06,6305,0000,,063058,6305,1,20130529,1,0,1,Valiant Bank AG,Valiant Bank AG (ex Valiant Privatbank AG),Bundesplatz 4,Postfach,3001,Bern,031 310 61 11,031 310 61 12,,,30-38266-8,VBBECH22XXX
06,6305,0001,,063058,6305,3,20050318,1,0,1,Valiant Bank AG,Valiant Bank AG (ex Valiant Privatbank AG),Laurenzenvorstadt 1,,5001,Aarau,062 837 80 90,062 837 80 89,,,*30-38266-8,
06,6305,0003,,063058,6305,3,20120706,1,0,1,Valiant Bank AG,Valiant Bank AG (ex Valiant Privatbank AG),Pilatusstrasse 39,Postfach 4903,6002,Luzern,041 248 65 00,041 248 65 15,,,*30-38266-8,
06,6305,0004,,063058,6305,3,20070704,1,0,2,Valiant Bank AG,Banque Valiant SA (ex Banque Valiant Privée SA),Rue de Romont 6,Case postale 1579,1701,Fribourg,026 347 48 80,026 347 48 89,,,*30-38266-8,
06,6305,0005,,063058,6305,3,20120706,1,0,1,Valiant Bank AG,Valiant Bank AG (ex Valiant Privatbank AG),"Citypark, Gartenstrasse 6",,6301,Zug,041 726 49 60,041 726 49 69,,,*30-38266-8,
06,6305,0006,,063058,6305,3,20110421,1,0,1,Valiant Bank AG,Valiant Bank AG (ex Valiant Privatbank AG),Dorfstrasse 9,,3550,Langnau i. E.,034 409 43 43,034 409 43 49,,,*30-38266-8,VBBECH22XXX
06,6305,0007,,063058,6305,3,20131128,1,0,2,Valiant Bank AG,Banque Valiant SA (ex Banque Valiant Privée SA),Rue de la Molière 24,Case postale 134,2800,Delémont,032 424 52 52,032 424 52 58,,,*30-38266-8,VBBECH22XXX
06,6305,0008,,063058,6305,3,20130727,1,0,2,Valiant Bank AG,Banque Valiant SA (ex Banque Valiant Privée SA),Rue du Seyon 1,,2001,Neuchâtel,032 727 67 11,032 727 67 08,,,*30-38266-8,VBBECH22XXX
06,6305,0009,,063058,6305,3,20120307,1,0,2,Valiant Bank AG,Banque Valiant SA (ex Banque Valiant Privée SA),Rue de la Plaine 5,,1401,Yverdon,024 424 94 11,024 424 94 08,,,*30-38266-8,VBBECH22XXX
06,6313,0000,,063136,6313,1,20130821,1,1,1,Bernerland Bank,Bernerland Bank AG,Kirchgasse 2,Postfach 34,3454,Sumiswald,034 432 37 37,034 432 37 10,,,30-38189-7,RBABCH22313
06,6313,0001,,063136,6313,3,20130821,1,1,1,Bernerland Bank,Bernerland Bank AG,Rüegsaustrasse 35,Postfach 236,3415,Hasle-Rüegsau,034 432 38 06,034 432 38 07,,,*30-38189-7,RBABCH22313
06,6313,0002,,063136,6313,3,20130821,1,1,1,Bernerland Bank,Bernerland Bank AG,Dorfstrasse 43,Postfach 26,3432,Lützelflüh-Goldbach,034 432 38 14,034 432 38 15,,,*30-38189-7,RBABCH22313
06,6313,0006,,063136,6313,3,20130821,1,1,1,Bernerland Bank,Bernerland Bank AG,Dorfstrasse 31a,Postfach 208,3457,Wasen im Emmental,034 432 38 18,034 432 38 19,,,*30-38189-7,RBABCH22313
06,6313,0008,,063136,6313,3,20130821,1,1,1,Bernerland Bank,Bernerland Bank AG,Bahnhofstrasse 2,Postfach 192,3360,Herzogenbuchsee,034 432 38 08,034 432 38 09,,,*30-38189-7,RBABCH22313
06,6313,0009,,063136,6313,3,20130821,1,1,1,Bernerland Bank,Bernerland Bank AG,Unterdorfstrasse 9,Postfach 74,4934,Madiswil,034 432 38 16,034 432 38 17,,,*30-38189-7,RBABCH22313
06,6313,0013,,063136,6313,3,20130821,1,1,1,Bernerland Bank,Bernerland Bank AG,Ersigenstrasse 4,Postfach 325,3422,Kirchberg,034 432 38 10,034 432 38 11,,,*30-38189-7,RBABCH22313
06,6313,0014,,063136,6313,3,20130821,1,1,1,Bernerland Bank,Bernerland Bank AG,Kornhausgasse 4,Postfach,3400,Burgdorf,034 432 38 00,034 432 38 01,,,*30-38189-7,RBABCH22313
06,6313,0015,,063136,6313,3,20130821,1,1,1,Bernerland Bank,Bernerland Bank AG,Marktgasse 5,Postfach,4900,Langenthal,034 432 38 12,034 432 38 13,,,*30-38189-7,RBABCH22313
06,6313,0018,,063136,6313,3,20130821,1,1,1,Bernerland Bank,Bernerland Bank AG,Lütoldstrasse 1,Postfach 34,3454,Sumiswald,034 432 37 35,034 432 37 54,,,*30-38189-7,RBABCH22313
06,6313,0019,,063136,6313,3,20141122,1,1,1,Bernerland Bank,Bernerland Bank AG,Schlossstrasse 3,,3550,Langnau i.E.,034 432 38 22,034 432 38 23,,,*30-38189-7,RBABCH22313
06,6313,0020,,063136,6313,3,20151031,1,1,1,Bernerland Bank,Bernerland Bank AG,Bahnhofstrasse 19,,4950,Huttwil,034 432 38 02,034 432 38 03,,,*30-38189-7,RBABCH22313
06,6336,0000,,063366,6336,1,20150508,3,3,1,Clientis AG,Clientis AG,Gurtengasse 6,Postfach 252,3000,Bern 7,031 660 46 44,031 660 46 55,,,,RBABCH22CLI
06,6342,0000,,063420,6342,1,20110415,1,1,1,Saanen Bank,SB Saanen Bank AG,Bahnhofstrasse 2,Postfach 7,3792,Saanen,033 748 46 46,033 748 46 56,,,30-38105-1,RBABCH22342
06,6342,0001,,063420,6342,3,20040626,1,1,1,Saanen Bank,SB Saanen Bank AG,Mühlematte,Postfach,3782,Lauenen b. Gstaad,033 765 91 86,033 765 91 89,,,*30-38105-1,RBABCH22342
06,6342,0002,,063420,6342,3,20110415,1,1,1,Saanen Bank,SB Saanen Bank AG,Gsteigstrasse 9,,3785,Gsteig b. Gstaad,033 755 81 86,033 755 81 89,,,*30-38105-1,RBABCH22342
06,6342,0003,,063420,6342,3,20110415,1,1,1,Saanen Bank,SB Saanen Bank AG,Promenade 52,Postfach 96,3780,Gstaad,033 748 46 46,033 748 88 29,,,*30-38105-1,RBABCH22342
06,6342,0004,,063420,6342,3,20110415,1,1,1,Saanen Bank,SB Saanen Bank AG,Dorfstrasse 52,Postfach,3778,Schönried,033 744 02 90,033 744 02 92,,,*30-38105-1,RBABCH22342
06,6363,0000,,063630,6363,1,20150509,1,1,1,SLM,Bank SLM AG,Dorfplatz 5,Postfach 1080,3110,Münsingen,031 700 10 10,031 700 10 11,,,30-38161-3,RBABCH22363
06,6363,0001,,063630,6363,3,20131005,1,1,1,SLM,Bank SLM AG,Bahnhofstrasse 13,,3076,Worb,031 700 12 00,031 700 12 01,,,*30-38161-3,
06,6363,0002,,063630,6363,3,20160721,1,1,1,SLM,Bank SLM AG,Bernstrasse 40,,3114,Wichtrach,031 700 11 60,031 700 11 61,,,*30-38161-3,
06,6363,0003,,063630,6363,3,20131005,1,1,1,SLM,Bank SLM AG,Emmentalstrasse 15,,3510,Konolfingen,031 700 11 40,031 700 11 41,,,*30-38161-3,
06,6363,0004,,063630,6363,3,20131005,1,1,1,SLM,Bank SLM AG,Kirchgasse 5,,3116,Kirchdorf BE,031 700 11 80,031 700 11 81,,,*30-38161-3,
06,6374,0000,,063748,6374,1,20091107,1,1,1,S+L Riggisberg,Spar+Leihkasse Riggisberg AG,Grabenstrasse 7,Postfach,3132,Riggisberg,031 808 08 08,031 808 08 18,,,30-38128-0,RBABCH22374
06,6382,0000,,063828,6382,1,20170718,1,1,1,Burgerl.EK Bern,Burgerliche Ersparniskasse Bern Genossenschaft,Marktgasse 37,Postfach 6362,3001,Bern,031 312 03 12,,,,30-980-9,RBABCH22382
06,6387,0000,,063870,6387,1,20091107,1,1,1,EKAffoltern i.E,Ersparniskasse Affoltern i. E. AG,,Postfach,3462,Weier im Emmental,034 435 15 45,034 435 15 24,,,30-38148-5,RBABCH22387
06,6395,0000,,063950,6395,1,20091107,1,3,1,Entris Banking,Entris Banking AG,Mattenstrasse 8,Abteilung Giroorganisation,3073,Gümligen,031 660 11 11,031 660 15 25,,,,RBABCH22XXX
06,6428,0000,,064289,6428,1,20091107,1,1,1,SK Oftringen,Clientis Sparkasse Oftringen Genossenschaft,Baslerstrasse 1,Postfach,4665,Oftringen,062 797 25 25,062 797 52 64,,,30-38149-0,RBABCH22428
06,6434,0000,,064347,6434,1,20091107,1,1,1,Bank im Thal AG,Clientis Bank im Thal AG,Goldgasse 11,Postfach 527,4710,Balsthal,062 386 26 26,062 386 26 55,,,30-38123-8,RBABCH22434
06,6450,0000,,064507,6450,1,20100604,1,1,1,Bank Oberaargau,Bank Oberaargau AG,Stadthausstrasse 1,Postfach,4950,Huttwil,062 959 85 85,062 959 85 00,,,30-38116-2,RBABCH22450
06,6450,0001,,064507,6450,3,20130529,1,1,1,Bank Oberaargau,Bank Oberaargau AG,Langenthalstrasse 33,Postfach,4912,Aarwangen,062 923 50 15,062 923 50 14,,,*30-38116-2,RBABCH22450
06,6450,0006,,064507,6450,3,20130529,1,1,1,Bank Oberaargau,Bank Oberaargau AG,Huttwilstrasse 24,Postfach,4932,Lotzwil,062 923 77 88,062 923 77 89,,,*30-38116-2,RBABCH22450
06,6450,0007,,064507,6450,3,20120706,1,1,1,Bank Oberaargau,Bank Oberaargau AG,Bahnhofstrasse 9,Postfach,4938,Rohrbach,062 965 11 56,062 965 26 56,,,*30-38116-2,RBABCH22450
06,6450,0010,,064507,6450,3,20030710,1,1,1,Bank Oberaargau,Bank Oberaargau AG,Dorfstrasse 76,Postfach,4917,Melchnau,062 917 70 70,062 917 70 71,,,*30-38116-2,RBABCH22450
06,6450,0011,,064507,6450,3,20050428,1,1,1,Bank Oberaargau,Bank Oberaargau AG,Jurastrasse 29,Postfach,4900,Langenthal,062 916 20 10,062 916 20 11,,,*30-38116-2,RBABCH22450
06,6450,0012,,064507,6450,3,20060821,1,1,1,Bank Oberaargau,Bank Oberaargau AG,Obere Dürrmühlestrasse 3,Postfach,4704,Niederbipp,032 633 61 50,032 633 61 51,,,*30-38116-2,RBABCH22450
06,6450,0013,,064507,6450,3,20130529,1,1,1,Bank Oberaargau,Bank Oberaargau AG,Dorfstrass 2,Postfach,4914,Roggwil BE,062 929 29 39,062 929 29 37,,,*30-38116-2,RBABCH22450
06,6450,0014,,064507,6450,3,20130727,1,1,1,Bank Oberaargau,Bank Oberaargau AG,Bernstrasse 29,Postfach 275,3360,Herzogenbuchsee,062 956 06 66,062 956 06 60,,,*30-38116-2,RBABCH22450
06,6575,0000,,065752,6575,1,20180903,1,1,1,Clientis Bank,Clientis Bank Aareland AG,Hauptstrasse 10,Postfach,5024,Küttigen,062 839 80 20,062 839 80 28,,,30-38151-2,RBABCH22575
06,6575,0001,,065752,6575,3,20180926,1,1,1,Clientis Bank,Clientis Bank Aareland AG,Ochsenweg 1,Postfach 186,5018,Erlinsbach,062 857 44 44,062 857 44 45,,,*30-38151-2,
06,6588,0000,,065886,6588,1,20180615,1,1,1,Bank Leerau Gen,Bank Leerau Genossenschaft,Leerau Zentrum / Dorfstrasse 476,,5054,Kirchleerau,062 738 77 77,062 738 77 87,,,30-38216-4,RBABCH22588
06,6588,0001,,065886,6588,3,20110415,1,1,1,Bank Leerau Gen,Bank Leerau Genossenschaft,Dorfstrasse 38,Postfach,5040,Schöftland,062 739 38 38,062 739 38 80,,,*30-38216-4,
06,6633,0000,,066337,6633,1,20120706,1,1,1,SK Schwyz,Sparkasse Schwyz AG,Herrengasse 23,Postfach 564,6431,Schwyz,041 819 02 50,041 819 02 51,,,30-38163-7,RBABCH22633
06,6633,0001,,066337,6633,3,20120706,1,1,1,SK Schwyz,Sparkasse Schwyz AG,Bahnhofstrasse 5,Postfach 562,6440,Brunnen,041 825 00 30,041 825 00 35,,,*30-38163-7,RBABCH22633
06,6633,0002,,066337,6633,3,20120706,1,1,1,SK Schwyz,Sparkasse Schwyz AG,Centralstrasse 18,Postfach 441,6410,Goldau,041 855 43 82,041 855 48 44,,,*30-38163-7,RBABCH22633
06,6633,0003,,066337,6633,3,20110415,1,1,1,SK Schwyz,Sparkasse Schwyz AG,Unterdorf 16,Postfach 432,6403,Küssnacht,041 854 41 00,041 854 41 05,,,*30-38163-7,RBABCH22633
06,6633,0004,,066337,6633,3,20120706,1,1,1,SK Schwyz,Sparkasse Schwyz AG,Hauptplatz 3,Postfach 564,6431,Schwyz,041 819 02 10,041 819 02 15,,,*30-38163-7,RBABCH22633
06,6670,0000,,066703,6670,1,20091107,1,1,1,EB BANK,Clientis EB Entlebucher Bank AG,Hauptstrasse 32,Postfach 267,6170,Schüpfheim,041 208 08 08,041 208 08 88,,,30-38211-7,RBABCH22670
06,6670,0001,,066703,6670,3,20000418,1,1,1,EB BANK,Clientis EB Entlebucher Bank AG,Dorf,Postfach,6196,Marbach LU,034 493 70 10,034 493 70 17,,,*30-38211-7,
06,6670,0002,,066703,6670,3,20090319,1,1,1,EB BANK,Clientis EB Entlebucher Bank AG,Hellbühlstrasse 8,,6102,Malters,041 208 66 66,041 208 66 77,,,*30-38211-7,RBABCH22670
06,66701,0000,,667017,6670,2,20120706,1,1,1,EB BANK,Clientis EB Entlebucher Bank AG,Dorf 48,Postfach 94,6162,Entlebuch,041 208 07 07,041 208 07 77,,,*30-38211-7,RBABCH22670
06,66702,0000,,667025,6670,2,20091107,1,1,1,EB BANK,Clientis EB Entlebucher Bank AG,Bahnhofstrasse 2,Postfach,6182,Escholzmatt,041 208 09 09,041 208 09 99,,,*30-38211-7,RBABCH22670
06,6690,0000,6300,066906,6690,1,20180522,1,1,1,Valiant Bank AG,Valiant Bank AG,Kantonsstrasse 60a,Postfach,6234,Triengen,041 935 10 10,041 935 10 11,,,*30-38112-0,
06,66901,0000,6300,669018,6690,2,20180522,1,1,1,Valiant Bank AG,Valiant Bank AG,Schlierbacherstrasse 1,Postfach,6233,Büron,041 933 22 33,041 933 23 43,,,*30-38112-0,
06,66902,0000,6300,669023,6690,2,20180522,1,1,1,Valiant Bank AG,Valiant Bank AG,Kirchstrasse 15,Postfach,6244,Nebikon,062 748 96 48,062 748 96 49,,,*30-38112-0,
06,66905,0000,6300,669055,6690,2,20180522,1,1,1,Valiant Bank AG,Valiant Bank AG,Bahnhofstrasse 10,Postfach,6260,Reiden,062 749 20 00,062 749 20 05,,,*30-38112-0,
06,66906,0000,6300,669060,6690,2,20180522,1,1,1,Valiant Bank,Valiant Bank,Bahnhofstrasse 9,Postfach,6203,Sempach Station,041 469 70 20,041 469 70 21,,,*30-38112-0,
06,66907,0000,6300,669071,6690,2,20180522,1,1,1,Valiant Bank AG,Valiant Bank AG,Kantonsstrasse 60,Postfach,6234,Triengen,041 935 10 10,041 935 10 11,,,*30-38112-0,
06,6807,0000,,068071,6807,1,20130602,1,1,1,GRB Schwanden,GRB Glarner Regionalbank Genossenschaft,Bahnhofstrasse 25,Postfach,8762,Schwanden,055 647 34 50,055 647 34 59,,,30-38169-2,RBABCH22807
06,6807,0001,,068071,6807,3,20130529,1,1,1,GRB Schwanden,GRB Glarner Regionalbank Genossenschaft,Dorfstrasse 44,,8767,Elm,055 642 61 37,055 642 61 42,,,*30-38169-2,RBABCH22807
06,6807,0005,,068071,6807,3,20130529,1,1,1,GRB Schwanden,GRB Glarner Regionalbank Genossenschaft,Sernftalstrasse 103,,8765,Engi,055 642 61 30,055 642 61 39,,,*30-38169-2,RBABCH22807
06,6807,0006,,068071,6807,3,20050428,1,1,1,GRB Schwanden,GRB Glarner Regionalbank Genossenschaft,Burgstrasse 16,Postfach,8750,Glarus,055 645 35 45,055 645 35 49,,,*30-38169-2,RBABCH22807
06,6807,0007,,068071,6807,3,20180223,1,1,1,GRB Schwanden,GRB Glarner Regionalbank Genossenschaft,Hauptstrasse 41A,,8867,Niederurnen,055 617 27 90,,,,,RBABCH22807
08,6808,0000,,068086,6808,1,20170210,1,1,1,Bank Sparhafen,Bank Sparhafen,Fraumünsterstrasse 21,Postfach,8001,Zürich,044 225 40 50,044 225 40 69,,,30-38174-2,BSZHCHZZXXX
06,6814,0000,,068140,6814,1,20101120,1,1,1,Sparcassa 1816,Sparcassa 1816 Genossenschaft,Zugerstrasse 18,Postfach,8820,Wädenswil,044 783 51 11,044 783 53 53,,,30-38138-8,RBABCH22814
06,68141,0000,,681411,6814,2,20091110,1,1,1,Sparcassa 1816,Sparcassa 1816 Genossenschaft,Dorfstrasse 11a,Postfach,8805,Richterswil,044 787 67 40,044 787 67 45,,,*30-38138-8,RBABCH22814
06,68142,0000,,681426,6814,2,20091110,1,1,1,Sparcassa 1816,Sparcassa 1816 Genossenschaft,Bahnhofplatz 9,Postfach,8910,Affoltern am Albis,044 762 20 60,044 762 20 65,,,*30-38138-8,RBABCH22814
06,68143,0000,,681434,6814,2,20091110,1,1,1,Sparcassa 1816,Sparcassa 1816 Genossenschaft,Stationsstrasse 7,Postfach,8907,Wettswil,044 701 89 90,044 701 89 95,,,*30-38138-8,RBABCH22814
06,68144,0000,,681442,6814,2,20091110,1,1,1,Sparcassa 1816,Sparcassa 1816 Genossenschaft,Albisstrasse 5,Postfach,8932,Mettmenstetten,044 768 55 60,044 768 55 65,,,*30-38138-8,RBABCH22814
06,6824,0000,,068246,6824,1,20121124,1,1,1,ZIMMERBERG AG,BANK ZIMMERBERG AG,Dorfplatz 1,Postfach,8810,Horgen 1,044 727 41 41,044 727 41 47,,,30-38109-8,RBABCH22824
06,68241,0000,,682418,6824,2,20160121,1,1,1,ZIMMERBERG AG,BANK ZIMMERBERG AG,Alte Landstrasse 29,Postfach,8942,Oberrieden,044 722 70 50,044 722 70 57,,,*30-38109-8,RBABCH22824
06,68242,0000,,682423,6824,2,20091110,1,1,1,ZIMMERBERG AG,BANK ZIMMERBERG AG,Vorderi Siten 1,Postfach,8816,Hirzel,044 729 70 10,044 729 70 17,,,*30-38109-8,RBABCH22824
06,6828,0000,,068283,6828,1,20091110,1,1,1,Regiobank Mdf,Regiobank Männedorf AG,Bahnhofstrasse 14,Postfach 831,8708,Männedorf,044 922 13 00,044 922 13 09,,,30-38164-5,RBABCH22828
06,6830,0000,,068306,6830,1,20091110,1,1,1,Lienhardt PB ZH,Lienhardt & Partner Privatbank Zürich AG,Rämistrasse 23,Postfach,8024,Zürich,044 268 61 61,044 268 61 62,,,30-38111-5,RBABCH22830
06,6835,0000,,068359,6835,1,20091202,1,1,1,EKSH,Ersparniskasse Schaffhausen AG,Münsterplatz 34,Postfach 372,8201,Schaffhausen,052 632 15 15,052 632 15 00,,,82-1-7,RBABCH22835
06,6835,0001,,068359,6835,3,20120706,1,1,1,EKSH,Ersparniskasse Schaffhausen AG,Schaffhauserstrasse 26,,8451,Kleinandelfingen,052 304 33 33,052 304 33 30,,,*82-1-7,RBABCH22835
06,6850,0000,,068501,6850,1,20130529,1,1,1,Clientis ZRB,Clientis Zürcher Regionalbank Genossenschaft,Bahnhofstrasse 3,Postfach,8620,Wetzikon ZH,044 933 54 00,044 933 54 09,,,30-38225-3,RBABCH22850
06,6850,0001,,068501,6850,3,20180718,1,1,1,Clientis ZRB,Clientis Zürcher Regionalbank Genossenschaft,Bahnhofstrasse 7,,8340,Hinwil,044 938 89 89,,,,*30-38225-3,RBABCH22850
06,6850,0002,,068501,6850,3,20180718,1,1,1,Clientis ZRB,Clientis Zürcher Regionalbank Genossenschaft,Rütistrasse 9,,8636,Wald ZH,055 256 20 80,,,,*30-38225-3,RBABCH22850
06,6850,0003,,068501,6850,3,20180718,1,1,1,Clientis ZRB,Clientis Zürcher Regionalbank Genossenschaft,Ferrachstrasse 8,,8630,Rüti ZH,055 251 40 50,,,,*30-38225-3,RBABCH22850
06,6850,0004,,068501,6850,3,20180718,1,1,1,Clientis ZRB,Clientis Zürcher Regionalbank Genossenschaft,Dorfstrasse 10,,8608,Bubikon,055 253 43 00,,,,*30-38225-3,RBABCH22850
06,6850,0005,,068501,6850,3,20180718,1,1,1,Clientis ZRB,Clientis Zürcher Regionalbank Genossenschaft,Bahnhofstrasse 16,,8330,Pfäffikon ZH,044 952 15 15,,,,*30-38225-3,RBABCH22850
06,6850,0006,,068501,6850,3,20180718,1,1,1,Clientis ZRB,Clientis Zürcher Regionalbank Genossenschaft,Bruggwiesenstrasse 5,,8307,Effretikon,052 355 11 22,,,,*30-38225-3,RBABCH22850
06,6850,0007,,068501,6850,3,20180718,1,1,1,Clientis ZRB,Clientis Zürcher Regionalbank Genossenschaft,Dorfstrasse 46,,8494,Bauma,052 396 50 60,,,,*30-38225-3,RBABCH22850
06,6850,0008,,068501,6850,3,20180718,1,1,1,Clientis ZRB,Clientis Zürcher Regionalbank Genossenschaft,Usterstrasse 11,,8308,Illnau,052 355 22 55,,,,*30-38225-3,RBABCH22850
06,6850,0010,,068501,6850,3,20180718,1,1,1,Clientis ZRB,Clientis Zürcher Regionalbank Genossenschaft,Kempttalstrasse 48,,8320,Fehraltorf,044 954 83 30,,,,*30-38225-3,RBABCH22850
06,6850,0011,,068501,6850,3,20180718,1,1,1,Clientis ZRB,Clientis Zürcher Regionalbank Genossenschaft,Untere Heslibachstrasse 9,Postfach 1508,8700,Küsnacht ZH,044 913 39 00,,,,*30-38225-3,RBABCH22850
06,6850,0013,,068501,6850,3,20111126,1,1,1,Clientis ZRB,Clientis Zürcher Regionalbank Genossenschaft,Goethestrasse 18,,8001,Zürich,044 250 64 00,044 250 64 09,,,*30-38225-3,RBABCH22850
06,6858,0000,,068585,6858,1,20091110,1,1,1,BS Bank,BS Bank Schaffhausen AG,Heerengarten 16,Postfach,8215,Hallau,0844 840 850,052 681 41 31,,,30-38129-1,RBABCH22858
06,6858,0004,,068585,6858,3,20000418,1,1,1,BS Bank,BS Bank Schaffhausen AG,Poststrasse 38,Postfach 134,8226,Schleitheim,0844 840 850,052 680 20 50,,,*30-38129-1,
06,6858,0005,,068585,6858,3,20000418,1,1,1,BS Bank,BS Bank Schaffhausen AG,Hauptstrasse 29,Postfach,8224,Löhningen,0844 840 850,052 685 32 45,,,*30-38129-1,
06,6858,0006,,068585,6858,3,20120706,1,1,1,BS Bank,BS Bank Schaffhausen AG,Hauptstrasse 45,Postfach 36,8217,Wilchingen,0844 840 850,052 681 46 84,,,*30-38129-1,
06,6858,0007,,068585,6858,3,20000418,1,1,1,BS Bank,BS Bank Schaffhausen AG,Zelgstrasse 8,Postfach 205,8222,Beringen,0844 840 850,052 685 34 44,,,*30-38129-1,
06,6858,0008,,068585,6858,3,20090325,1,1,1,BS Bank,BS Bank Schaffhausen AG,Klettgauerplatz 5,Postfach 74,8213,Neunkirch,0844 840 850,052 687 07 17,,,*30-38129-1,
06,6858,0010,,068585,6858,3,20090325,1,1,1,BS Bank,BS Bank Schaffhausen AG,Industriestrasse 12,Postfach 1034,8212,Neuhausen am Rheinfall,0844 840 850,052 675 54 09,,,*30-38129-1,
06,6858,0011,,068585,6858,3,20170620,1,1,1,BS Bank,BS Bank Schaffhausen AG,Spitalstrasse 5,Postfach 76,8201,Schaffhausen,0844 840 850,052 556 05 85,,,*30-38129-1,
06,6866,0000,,068665,6866,1,20091110,1,1,1,S + L Thayngen,Spar- und Leihkasse Thayngen AG,Bahnhofstrasse 32,Postfach 200,8240,Thayngen,052 645 00 50,052 645 00 68,,,30-38143-2,RBABCH22866
06,6866,0001,,068665,6866,3,20040626,1,1,1,S + L Thayngen,Spar- und Leihkasse Thayngen AG,Hauptstrasse 52,Postfach,8232,Merishausen,052 653 14 00,052 653 15 91,,,*30-38143-2,RBABCH22866
08,6873,0000,6900,068737,6873,2,20140104,1,3,1,acrevis Bank AG,acrevis Bank AG,Schulstrasse 21,Postfach 133,8542,Wiesendangen,052 320 99 66,052 320 99 69,,,30-38113-1,
06,6875,0000,,068750,6875,1,20091110,1,1,1,LK Stammheim AG,Leihkasse Stammheim AG,Hauptstrasse 6,Postfach,8477,Oberstammheim,052 744 00 60,052 744 00 61,,,30-38125-9,RBABCH22875
06,6877,0000,,068776,6877,1,20091110,1,1,1,ZH Landbank AG,Zürcher Landbank AG,Lindenplatz 3,Postfach 373,8353,Elgg,052 368 58 58,052 368 58 59,,,30-38183-6,RBABCH22877
06,6877,0002,,068776,6877,3,20110415,1,1,1,ZH Landbank AG,Zürcher Landbank AG,St. Gallerstrasse 66,Postfach 83,8352,Elsau,052 368 78 78,052 368 78 79,,,*30-38183-6,
06,6877,0003,,068776,6877,3,20000418,1,1,1,ZH Landbank AG,Zürcher Landbank AG,Hauptstrasse 9,,8545,Rickenbach b. Winterthur,052 320 98 98,052 320 98 99,,,*30-38183-6,
06,6877,0004,,068776,6877,3,20130529,1,1,1,ZH Landbank AG,Zürcher Landbank AG,Winterthurstrasse 8,,8413,Neftenbach,052 368 73 73,052 368 73 79,,,*30-38183-6,RBABCH22877
06,6888,0000,,068887,6888,1,20121128,1,1,1,BSU Uster,Bank BSU Genossenschaft,Bankstrasse 21,Postfach,8610,Uster 1,044 777 07 77,044 777 07 78,,,30-38102-7,RBABCH22888
06,6888,0001,,068887,6888,3,20120706,1,1,1,BSU Uster,Bank BSU Genossenschaft,Bahnhofstrasse 36,Postfach,8600,Dübendorf,044 777 07 77,044 777 08 89,,,*30-38102-7,RBABCH22888
06,6888,0002,,068887,6888,3,20120706,1,1,1,BSU Uster,Bank BSU Genossenschaft,Lindenstrasse 7,,8604,Volketswil,044 777 07 77,044 777 08 18,,,*30-38102-7,RBABCH22888
08,6900,0000,,069001,6900,1,20120412,1,1,1,acrevis,acrevis Bank AG,Marktplatz 1,Postfach,9004,St. Gallen,058 122 75 55,058 122 75 50,,,30-38175-8,ACRGCH22XXX
08,6900,0001,,069001,6900,3,20130518,1,1,1,acrevis,acrevis Bank AG,St. Gallerstrasse 7,,9300,Wittenbach SG,058 122 75 55,,,,*30-38175-8,ACRGCH22XXX
08,6900,0003,,069001,6900,3,20130518,1,1,1,acrevis,acrevis Bank AG,Landstrasse 6,,9606,Bütschwil,058 122 75 55,058 122 75 50,,,*30-38175-8,ACRGCH22XXX
08,6900,0004,,069001,6900,3,20130518,1,1,1,acrevis,acrevis Bank AG,Mittlere Bahnhofstrasse 2,,8853,Lachen SZ,058 122 75 55,058 122 75 50,,,*30-38175-8,ACRGCH22XXX
08,6900,0005,,069001,6900,3,20130518,1,1,1,acrevis,acrevis Bank AG,Churerstrasse 24,,8808,Pfäffikon SZ,058 122 75 55,058 122 75 50,,,*30-38175-8,ACRGCH22XXX
08,6900,0006,,069001,6900,3,20130518,1,1,1,acrevis,acrevis Bank AG,Poststrasse 4,,9201,Gossau,058 122 75 55,058 122 75 50,,,*30-38175-8,ACRGCH22XXX
08,6900,0008,,069001,6900,3,20130518,1,1,1,acrevis,acrevis Bank AG,Hauptplatz 6,,8640,Rapperswil SG,058 122 75 55,058 122 75 55,,,*30-38175-8,ACRGCH22XXX
